Id,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,danceability,genre_label
270,0.818,5,-5.111,0,0.241,0.0374,0,0.329,0.633,166.364,293800,4,0.686,0
271,0.838,4,-11.701,0,0.114,0.000102,0.855,0.108,0.0353,129.979,362185,4,0.735,1
272,0.681,1,-6.277,0,0.259,0.584,0,0.119,0.839,189.67,243013,4,0.877,0
273,0.366,9,-15.827,0,0.329,0.367,1.94E-06,0.108,0.663,200.028,173639,4,0.879,0
274,0.908,2,-6.554,1,0.221,0.00253,0.000655,0.0698,0.805,174.558,278387,4,0.801,0
275,0.448,10,-4.771,0,0.0539,0.591,0,0.109,0.588,120.055,231333,4,0.794,0
276,0.698,6,-8.264,0,0.275,0.0279,3.56E-06,0.329,0.695,196.208,336917,4,0.894,0
277,0.834,11,-4.74,1,0.161,0.0206,6.75E-05,0.301,0.7,198.506,238133,4,0.817,0
278,0.6,8,-6.349,1,0.576,0.277,0,0.495,0.485,160.042,253707,4,0.621,0
279,0.87,2,-9.172,0,0.0562,0.000679,0.93,0.0881,0.225,133.013,411429,4,0.63,1
280,0.84,3,-4.9,1,0.354,0.0487,0,0.329,0.625,175.212,245573,4,0.543,0
281,0.642,6,-13.652,0,0.101,0.102,0,0.272,0.765,198.402,267267,4,0.862,0
282,0.718,7,-6.286,1,0.0372,0.00124,0.876,0.217,0.167,131.989,472790,4,0.622,1
283,0.64,8,-7.937,1,0.182,0.00809,2.39E-05,0.107,0.239,140.045,158746,4,0.798,0
284,0.742,1,-7.513,0,0.176,0.0135,0.322,0.0775,0.804,126.028,365880,4,0.864,1
285,0.809,8,-6.395,0,0.24,0.0203,0,0.0874,0.68,145.737,235703,4,0.476,0
286,0.751,7,-7.295,1,0.144,0.206,0.943,0.0989,0.623,125.04,384000,4,0.798,1
287,0.856,11,-11.12,0,0.0536,4.91E-05,0.913,0.112,0.247,123.002,375445,4,0.778,1
288,0.577,10,-4.505,1,0.0389,0.0441,1.00E-05,0.331,0.0722,192.104,181573,4,0.559,0
289,0.81,1,-12.591,1,0.0915,0.00526,0.522,0.112,0.136,129.017,366786,4,0.73,1
290,0.931,6,-8.045,0,0.0536,0.00073,0.852,0.0752,0.0455,128.002,391992,4,0.731,1
291,0.663,6,-8.216,0,0.208,0.372,0.162,0.428,0.733,163.478,206173,4,0.37,0
292,0.717,1,-5.833,0,0.083,0.0568,0,0.114,0.293,109.977,162981,5,0.373,0
293,0.739,11,-10.583,0,0.0738,0.00198,0.836,0.108,0.0705,127.978,487500,4,0.702,1
294,0.856,6,-8.109,0,0.052,0.000629,0.799,0.0692,0.108,130,390747,4,0.645,1
295,0.696,11,-5.811,0,0.241,0.114,0,0.559,0.272,114.957,258880,4,0.761,0
296,0.571,7,-6.054,0,0.145,0.24,0,0.291,0.495,119.054,213863,4,0.743,0
297,0.666,6,-9.155,0,0.378,0.0466,2.02E-06,0.119,0.78,183.094,253893,4,0.881,0
298,0.722,7,-6.7,1,0.243,0.1,0.00336,0.633,0.612,181.424,258587,4,0.375,0
299,0.851,4,-5.435,0,0.0907,0.0962,0.00017,0.113,0.838,117.556,263267,4,0.926,0
300,0.876,6,-5.665,1,0.24,0.177,0,0.347,0.647,174,303333,4,0.788,0
301,0.843,7,-9.481,1,0.0681,0.321,0.812,0.108,0.102,139.991,374415,4,0.629,1
302,0.742,8,-4.46,1,0.0744,0.0497,0,0.4,0.474,162.1,191230,4,0.71,0
303,0.932,6,-8.365,1,0.0597,0.026,0.866,0.104,0.623,139.998,331272,4,0.625,1
304,0.717,1,-2.714,1,0.034,0.341,2.40E-05,0.106,0.225,160.981,194560,4,0.672,0
305,0.683,3,-15.904,1,0.0382,0.0706,0.73,0.106,0.0997,132.003,403500,3,0.422,1
306,0.481,10,-8.522,0,0.0801,0.12,0,0.309,0.578,122.98,208398,4,0.837,0
307,0.666,1,-5.143,1,0.308,0.0353,0,0.293,0.681,193.04,253960,4,0.798,0
308,0.733,10,-7.015,0,0.165,0.201,0,0.13,0.411,144.96,136760,4,0.759,0
309,0.714,7,-6.134,1,0.061,0.327,0.0111,0.185,0.503,196.006,244293,4,0.706,0
310,0.588,10,-11.046,0,0.0595,0.0299,0.878,0.0822,0.0506,128.989,419351,4,0.802,1
311,0.879,10,-8.587,0,0.144,0.0525,0.866,0.102,0.126,131.008,384780,4,0.711,1
312,0.809,1,-6.123,1,0.279,0.0011,0,0.168,0.325,130.127,188013,4,0.766,0
313,0.659,5,-5.6,0,0.226,0.257,0,0.101,0.473,187.912,155483,4,0.791,0
314,0.698,6,-9.348,0,0.0444,0.234,0.965,0.112,0.0657,129.999,518026,4,0.626,1
315,0.773,7,-7.365,1,0.232,0.00111,0,0.254,0.473,205.772,316827,4,0.847,0
316,0.978,6,-9.182,0,0.0423,0.000158,0.807,0.0999,0.707,134.001,347463,4,0.635,1
317,0.487,7,-10.154,1,0.0482,0.000147,0.927,0.108,0.0437,125,402680,4,0.803,1
318,0.639,8,-5.658,0,0.103,0.125,0,0.144,0.469,111.968,241453,4,0.872,0
319,0.479,3,-7.458,1,0.0261,0.544,0.00598,0.191,0.284,177.928,209274,4,0.515,0
320,0.597,10,-7.221,0,0.162,0.0983,0,0.176,0.694,107.016,268453,4,0.861,0
321,0.853,7,-4.293,1,0.188,0.0285,0.000296,0.618,0.346,189.39,211493,4,0.549,0
322,0.745,10,-8.23,0,0.06,0.00132,0.905,0.111,0.0387,124.002,344551,4,0.801,1
323,0.887,7,-7.813,1,0.066,0.000206,0.688,0.355,0.115,142.007,359538,4,0.627,1
324,0.831,8,-5.196,0,0.427,0.325,0.000849,0.277,0.867,178.226,208333,4,0.463,0
325,0.442,6,-14.288,0,0.0689,0.0416,0.802,0.117,0.281,125.998,262653,3,0.794,1
326,0.738,7,-11.841,1,0.0759,0.0423,0.859,0.106,0.0891,123.995,464554,3,0.803,1
327,0.633,7,-7.316,0,0.0387,0.00344,0.887,0.111,0.71,124.004,466735,4,0.736,1
328,0.614,6,-12.614,0,0.165,0.0641,0.896,0.108,0.213,133.005,353684,4,0.811,1
329,0.952,11,-9.787,1,0.0711,0.00364,0.832,0.0641,0.593,129.033,385245,4,0.734,1
330,0.971,0,-5.521,1,0.0521,0.000238,0.939,0.112,0.461,126.006,457382,4,0.808,1
331,0.736,0,-6.157,1,0.075,0.0333,0,0.098,0.721,166.729,233427,4,0.673,0
332,0.553,6,-13.232,0,0.944,0.0161,0,0.228,0.578,183.506,220840,4,0.883,0
333,0.428,0,-9.469,1,0.0831,0.056,0.00413,0.137,0.45,148.075,299333,4,0.829,0
334,0.821,8,-7.998,1,0.174,0.00294,0.793,0.0591,0.447,127.003,429677,4,0.776,1
335,0.816,4,-7.989,0,0.0413,0.031,0.854,0.0673,0.0397,128.021,395144,4,0.659,1
336,0.734,7,-12.382,1,0.0427,9.65E-05,0.853,0.593,0.367,140.003,488573,4,0.53,1
337,0.885,1,-4.966,1,0.17,0.007,0.000497,0.557,0.517,205.014,196653,4,0.877,0
338,0.731,1,-8.127,0,0.291,0.0644,2.70E-06,0.331,0.672,159.686,239250,4,0.605,0
339,0.766,9,-8.118,1,0.277,0.00727,0,0.216,0.595,193.408,225200,4,0.751,0
340,0.812,10,-8.981,0,0.0481,0.003,0.907,0.0714,0.0397,131.027,388397,3,0.761,1
341,0.75,8,-8.325,0,0.303,0.0193,0,0.0538,0.857,197.382,345717,4,0.859,0
342,0.874,6,-4.518,1,0.141,0.0173,1.84E-06,0.152,0.842,107.88,227933,4,0.882,0
343,0.936,11,-8.336,0,0.0492,0.00344,0.876,0.112,0.21,131.003,363131,4,0.697,1
344,0.819,1,-3.321,1,0.316,0.041,0,0.106,0.745,178,186872,4,0.902,0
345,0.585,3,-7.307,1,0.161,0.0102,0.000476,0.308,0.455,182.358,311040,4,0.76,0
346,0.442,11,-8.106,0,0.285,0.151,0,0.189,0.757,162.058,259307,4,0.729,0
347,0.477,9,-7.379,0,0.0587,0.307,0,0.0929,0.552,127.023,226743,4,0.877,0
348,0.998,11,-6.002,0,0.0749,0.0116,0.964,0.1,0.349,130.003,236308,1,0.492,1
349,0.963,1,-10.088,1,0.04,0.0842,0.936,0.105,0.0374,130.003,361846,4,0.684,1
350,0.651,10,-9.841,0,0.0525,0.0241,0.922,0.114,0.311,126.988,395775,4,0.68,1
351,0.881,1,-11.436,0,0.0408,0.00206,0.852,0.0812,0.104,136.014,405240,4,0.632,1
352,0.616,8,-3.287,0,0.206,0.0348,4.37E-06,0.0709,0.152,188.064,205720,4,0.857,0
353,0.678,0,-3.798,1,0.266,0.209,0,0.156,0.254,168.078,250760,4,0.637,0
354,0.624,4,-13.307,1,0.131,0.234,0.655,0.55,0.0998,128.012,516193,4,0.788,1
355,0.691,7,-10.083,1,0.0594,0.0044,0.927,0.111,0.133,132.002,371409,4,0.765,1
356,0.46,4,-6.259,1,0.403,0.864,0.00108,0.137,0.523,156.02,186153,4,0.764,0
357,0.615,2,-7.016,1,0.356,0.635,0.53,0.129,0.293,112.37,69261,5,0.508,0
358,0.717,6,-6.883,1,0.331,0.255,0,0.102,0.572,179.652,196089,4,0.529,0
359,0.593,6,-7.404,0,0.288,0.117,1.32E-06,0.248,0.358,177.09,194157,4,0.567,0
360,0.677,4,-8.925,1,0.0492,0.000947,0.911,0.104,0.0603,126.997,514016,4,0.715,1
361,0.939,1,-6.032,1,0.0509,0.00377,0.871,0.116,0.217,125.985,403810,4,0.722,1
362,0.664,11,-12.207,0,0.044,0.127,0.875,0.108,0.0325,130.003,359091,4,0.799,1
363,0.828,1,-11.529,1,0.0746,0.0805,0.814,0.103,0.454,142.011,425236,4,0.727,1
364,0.705,6,-10.499,0,0.169,0.00151,0.926,0.108,0.0313,126.999,395663,4,0.794,1
365,0.733,1,-9.047,0,0.0633,0.000117,0.872,0.105,0.877,124.997,384523,4,0.776,1
366,0.678,7,-10.087,1,0.0499,0.0132,0.864,0.0823,0.157,126.012,468822,4,0.688,1
367,0.819,7,-10.042,1,0.173,0.00979,0.887,0.477,0.0748,129.97,394153,4,0.7,1
368,0.633,5,-3.938,0,0.081,0.0884,0,0.0937,0.703,135.896,301088,4,0.76,0
369,0.472,8,-10.625,0,0.0504,0.0331,0.924,0.119,0.0361,130.033,324928,4,0.659,1
370,0.774,10,-9.557,1,0.035,5.87E-05,0.855,0.116,0.111,128.016,362459,4,0.596,1
371,0.583,1,-15.334,1,0.046,0.0255,0.895,0.112,0.0297,131.033,427733,4,0.669,1
372,0.633,7,-11.506,1,0.05,0.00687,0.92,0.112,0.0591,125.985,441905,3,0.625,1
373,0.838,11,-3.064,0,0.141,0.435,0,0.113,0.877,174.3,153740,4,0.607,0
374,0.933,7,-6.895,1,0.0442,0.00887,0.888,0.623,0.0562,129.992,437419,4,0.669,1
375,0.765,11,-7.345,0,0.0553,0.00074,0.814,0.595,0.219,129.997,568645,4,0.751,1
376,0.898,11,-5.937,0,0.0449,0.0991,0.876,0.633,0.477,126.003,464000,4,0.783,1
377,0.978,6,-9.182,0,0.0423,0.000158,0.807,0.0999,0.707,134.001,347463,4,0.635,1
378,0.853,5,-7.905,0,0.0542,0.00106,0.737,0.0908,0.152,131.995,328188,4,0.792,1
379,0.957,0,-8.112,0,0.0847,6.37E-05,0.498,0.108,0.0432,127.999,411730,4,0.756,1
380,0.966,4,-9.937,1,0.0579,0.0118,0.917,0.131,0.0917,123.015,491951,4,0.735,1
381,0.692,9,-7.544,1,0.0857,0.15,0.00012,0.0964,0.713,118.981,137174,4,0.915,0
382,0.681,7,-9.397,1,0.0477,0.0085,0.882,0.275,0.151,124.982,468780,4,0.849,1
383,0.556,11,-5.702,0,0.289,0.328,0,0.0848,0.642,184.21,304800,4,0.88,0
384,0.627,6,-9.736,0,0.0408,0.0354,0.926,0.112,0.0375,130.001,359910,4,0.667,1
385,0.608,8,-4.008,0,0.0754,0.0446,7.56E-05,0.123,0.791,164.896,304027,4,0.711,0
386,0.581,8,-8.466,1,0.432,0.0352,0,0.485,0.711,188.186,203067,4,0.773,0
387,0.847,9,-5.3,1,0.427,0.272,0,0.325,0.799,177.371,302013,4,0.52,0
388,0.86,7,-8.158,1,0.0418,0.00948,0.866,0.142,0.0363,126.003,398125,4,0.702,1
389,0.933,11,-3.977,1,0.395,0.0294,0,0.503,0.815,173.414,277400,4,0.495,0
390,0.751,8,-7.508,0,0.105,0.246,0.0179,0.167,0.568,185.562,272507,4,0.654,0
391,0.867,5,-8.827,1,0.0475,0.0018,0.879,0.0792,0.131,128.006,487500,4,0.797,1
392,0.791,6,-6.605,0,0.0778,0.0215,0.803,0.108,0.0384,132.019,409678,4,0.641,1
393,0.592,10,-9.577,0,0.0639,0.00527,0.52,0.075,0.19,125.005,460800,4,0.731,1
394,0.798,10,-9.951,0,0.0829,0.294,0.82,0.0966,0.0535,128.031,551250,4,0.773,1
395,0.792,10,-10.56,0,0.0528,0.00031,0.888,0.108,0.0338,128.002,346500,4,0.779,1
396,0.745,1,-10.98,1,0.039,0.237,0.868,0.165,0.35,125.009,456123,4,0.626,1
397,0.84,10,-6.257,1,0.0481,2.55E-06,0.939,0.127,0.792,129.985,312440,4,0.827,1
398,0.654,11,-5.029,0,0.0894,0.011,0,0.115,0.141,165.054,116398,4,0.452,0
399,0.716,7,-9.363,1,0.0615,0.00334,0.81,0.112,0.176,133.998,352063,4,0.72,1
400,0.54,10,-6.088,0,0.0618,0.0743,0,0.118,0.515,133.935,233120,4,0.842,0
401,0.511,9,-6.365,1,0.203,0.0259,0,0.0442,0.611,203.256,231800,4,0.912,0
402,0.799,11,-7.378,0,0.0779,0.0588,0.00218,0.0948,0.532,115.04,253520,4,0.729,0
403,0.761,9,-9.773,0,0.0668,0.000985,0.809,0.0777,0.131,129.998,412598,4,0.716,1
404,0.772,11,-6.179,0,0.309,0.604,7.31E-06,0.122,0.792,104.813,267600,4,0.805,0
405,0.154,0,-12.405,1,0.0319,0.102,0.00692,0.207,0.0949,199.772,112800,4,0.421,0
406,0.63,8,-6.393,1,0.0521,0.0372,0,0.4,0.415,159.91,241933,4,0.641,0
407,0.596,11,-13.846,0,0.0518,0.00409,0.855,0.112,0.203,130.988,322398,4,0.686,1
408,0.91,6,-4.682,0,0.223,0.0394,0,0.227,0.887,168.198,293973,4,0.665,0
409,0.482,1,-14.403,1,0.379,0.136,1.54E-05,0.346,0.66,199.736,48107,4,0.875,0
410,0.818,8,-4.911,0,0.133,0.0981,1.45E-06,0.0798,0.855,180.386,212760,4,0.817,0
411,0.646,1,-9.9,1,0.42,0.00424,0,0.0646,0.813,187,182587,4,0.781,0
412,0.927,6,-8.444,1,0.148,0.00124,0.874,0.124,0.0754,127.998,420119,4,0.751,1
413,0.62,7,-10.447,1,0.0749,0.000153,0.724,0.108,0.121,125.004,564480,4,0.8,1
414,0.643,1,-10.078,1,0.084,0.0773,0.926,0.202,0.0451,123.996,445161,4,0.805,1
415,0.976,0,-6.785,1,0.0495,0.0979,0.878,0.0971,0.0301,130.008,402462,4,0.779,1
416,0.537,6,-13.115,1,0.199,0.0208,0,0.0734,0.315,160.05,180016,4,0.592,0
417,0.553,11,-6.831,0,0.0556,0.405,0.881,0.112,0.123,124.985,497280,4,0.647,1
418,0.699,7,-10.665,1,0.478,0.059,0,0.231,0.381,147.956,158108,4,0.625,0
419,0.894,7,-8.483,1,0.0657,0.068,0.931,0.132,0.341,126.004,428095,4,0.763,1
420,0.591,7,-9.993,1,0.0588,0.00355,0.918,0.105,0.0306,130.019,457164,4,0.756,1
421,0.679,10,-12.028,0,0.207,0.0336,1.59E-06,0.0742,0.68,202.586,243200,4,0.867,0
422,0.836,1,-6.088,1,0.225,0.00372,0.00551,0.301,0.248,205.508,311507,4,0.865,0
423,0.413,0,-8.193,0,0.089,0.0361,0,0.111,0.211,131.965,246213,4,0.772,0
424,0.836,7,-6.613,1,0.372,0.0529,0.000126,0.49,0.451,197.18,192072,4,0.328,0
425,0.782,2,-2.512,1,0.101,0.172,0,0.86,0.694,169.854,170814,4,0.674,0
426,0.837,7,-7.285,1,0.0407,0.000345,0.905,0.097,0.21,138.004,396773,4,0.631,1
427,0.927,0,-8.729,1,0.034,2.00E-05,0.933,0.133,0.317,132.994,379774,3,0.521,1
428,0.807,10,-6.575,0,0.0484,0.00288,0.851,0.374,0.206,131.024,395725,4,0.681,1
429,0.716,1,-10.825,1,0.0428,0.00499,0.924,0.109,0.0394,131.015,477252,4,0.77,1
430,0.57,1,-7.385,0,0.351,0.28,0,0.424,0.505,171.374,271184,4,0.551,0
431,0.945,6,-7.473,1,0.0496,0.000367,0.943,0.0892,0.0515,131.012,316240,4,0.615,1
432,0.598,1,-6.79,1,0.27,0.15,0,0.299,0.612,157.512,230613,4,0.551,0
433,0.541,10,-6.751,0,0.354,0.0864,3.72E-05,0.36,0.841,187.34,229227,4,0.791,0
434,0.591,11,-7.274,0,0.0418,0.145,5.65E-06,0.164,0.274,121.873,261800,4,0.652,0
435,0.763,5,-7.331,0,0.035,7.45E-05,0.882,0.085,0.09,130,476822,4,0.763,1
436,0.681,5,-6.248,0,0.356,0.0406,0,0.0926,0.839,170.994,268400,4,0.833,0
437,0.836,7,-3.978,1,0.243,0.0405,0,0.0802,0.581,190.374,312627,4,0.921,0
438,0.53,9,-8.897,1,0.288,0.00494,0,0.196,0.329,144.058,197303,4,0.759,0
439,0.611,9,-3.81,1,0.181,0.551,0,0.202,0.758,185.944,197600,4,0.767,0
440,0.638,1,-9.918,1,0.0534,0.0643,0.0793,0.116,0.276,149.964,185700,4,0.545,0
441,0.715,2,-6.943,1,0.107,0.073,0,0.112,0.264,111.987,214361,4,0.851,0
442,0.601,0,-6.48,1,0.0304,0.0972,1.17E-05,0.562,0.434,196.08,252013,4,0.699,0
443,0.924,1,-8.755,1,0.0433,0.00174,0.856,0.108,0.0744,130.004,378231,4,0.793,1
444,0.936,7,-8.843,1,0.07,0.000334,0.908,0.332,0.176,130.016,367389,4,0.716,1
445,0.579,7,-8.982,0,0.623,0.3,0,0.643,0.64,175.842,51373,4,0.673,0
446,0.543,6,-6.95,1,0.0459,0.000896,0.869,0.611,0.194,126.999,453543,4,0.709,1
447,0.588,10,-7.715,0,0.0624,0.455,0.92,0.16,0.136,123.012,471218,4,0.795,1
448,0.836,1,-8.197,1,0.0442,0.00117,0.896,0.219,0.101,128.995,432175,4,0.68,1
449,0.965,4,-9.586,0,0.0398,0.000555,0.773,0.0527,0.246,128.009,397500,4,0.551,1
450,0.932,2,-9.869,1,0.0417,0.05,0.877,0.966,0.107,130.019,372160,4,0.681,1
451,0.524,5,-11.071,1,0.255,0.469,3.95E-06,0.117,0.412,112.092,282560,4,0.406,0
452,0.697,6,-3.408,1,0.199,0.0538,0,0.268,0.82,197.812,259400,4,0.937,0
453,0.885,1,-7.676,0,0.0462,0.000833,0.865,0.153,0.176,129.003,436548,4,0.641,1
454,0.886,1,-8.358,1,0.0426,0.000675,0.874,0.101,0.287,124.996,215040,4,0.77,1
455,0.432,10,-13.464,0,0.0322,0.0603,0.855,0.111,0.108,126.008,416657,4,0.683,1
456,0.95,11,-8.496,0,0.0553,0.0328,0.914,0.334,0.188,134.005,422835,4,0.792,1
457,0.619,10,-4.301,0,0.25,0.0851,0,0.0965,0.468,157.14,171947,1,0.447,0
458,0.902,1,-3.392,0,0.188,0.0364,0,0.0219,0.878,204.317,237267,4,0.709,0
459,0.397,11,-8.617,0,0.284,0.00309,0.912,0.114,0.0389,127.998,366993,5,0.863,1
460,0.767,0,-10.089,1,0.161,0.0454,0.878,0.65,0.0951,123.893,325161,4,0.561,1
461,0.72,11,-6.916,0,0.169,0.176,0.00648,0.0769,0.483,183.416,256800,4,0.525,0
462,0.7,9,-3.249,0,0.26,0.127,0,0.876,0.675,190.1,293053,4,0.843,0
463,0.388,9,-9.579,0,0.0384,0.782,0.000309,0.248,0.452,116.362,249191,4,0.567,0
464,0.825,11,-7.271,0,0.173,0.319,0,0.166,0.376,164.6,112941,4,0.35,0
465,0.798,1,-11.569,0,0.0477,0.157,0.969,0.108,0.0738,130.019,345641,3,0.61,1
466,0.65,8,-6.4,1,0.25,0.126,2.63E-06,0.122,0.358,168.778,170397,4,0.774,0
467,0.864,6,-11.087,0,0.0371,0.000397,0.885,0.144,0.14,128.004,302780,4,0.684,1
468,0.633,11,-6.983,0,0.291,0.0969,0.000984,0.154,0.913,200.828,174800,4,0.781,0
469,0.812,5,-4.235,0,0.13,0.0018,1.93E-06,0.0741,0.166,163.851,340267,4,0.677,0
470,0.941,9,-7.079,0,0.0421,0.000314,0.897,0.207,0.485,130.99,241609,4,0.687,1
471,0.822,1,-9.519,0,0.0443,0.156,0.87,0.105,0.189,127.987,390000,4,0.719,1
472,0.852,1,-7.911,0,0.0493,9.02E-05,0.901,0.0712,0.103,124.981,392410,4,0.803,1
473,0.281,3,-15.506,0,0.184,0.873,0.00335,0.215,0.234,149.992,236704,4,0.679,0
474,0.657,6,-4.569,0,0.0977,0.00589,0,0.154,0.489,107.059,234693,4,0.884,0
475,0.718,11,-9.697,0,0.0694,9.42E-05,0.915,0.117,0.293,128.004,437033,4,0.798,1
476,0.909,1,-5.097,1,0.23,0.0954,5.80E-05,0.0836,0.503,130.941,251867,5,0.713,0
477,0.806,0,-8.322,0,0.0418,0.00235,0.897,0.111,0.457,126.992,425970,4,0.642,1
478,0.863,7,-9.493,1,0.0538,0.0252,0.891,0.102,0.04,128.009,367500,4,0.74,1
479,0.531,7,-7.355,1,0.122,0.0703,0,0.224,0.344,143.988,386907,4,0.716,0
480,0.787,1,-5.361,1,0.233,0.116,0,0.207,0.23,130.087,247055,4,0.772,0
481,0.775,11,-7.998,0,0.0678,0.00195,0.891,0.115,0.15,133.005,377143,4,0.747,1
482,0.842,10,-9.417,0,0.0491,0.000555,0.905,0.0884,0.0785,126.021,460952,4,0.787,1
483,0.374,3,-9.227,0,0.0502,0.222,0,0.107,0.0987,118.048,190720,4,0.405,0
484,0.899,10,-3.09,0,0.183,0.0135,0,0.0719,0.673,190.054,217587,4,0.761,0
485,0.66,9,-6.977,1,0.327,0.233,0,0.0919,0.699,187.828,277440,4,0.825,0
486,0.964,4,-5.881,0,0.0617,0.202,0.842,0.117,0.616,134.008,320999,4,0.723,1
487,0.584,1,-8.965,1,0.0675,0.000708,0.768,0.136,0.109,126.015,432857,4,0.782,1
488,0.904,2,-9.654,1,0.0582,0.00182,0.924,0.112,0.26,126.992,313701,4,0.851,1
489,0.845,4,-6.554,0,0.49,0.497,0,0.239,0.113,179.87,237965,4,0.722,0
490,0.757,8,-5.029,0,0.23,0.00647,0,0.29,0.626,164.076,274387,4,0.835,0
491,0.78,1,-5.038,1,0.319,0.0811,0,0.113,0.59,195.834,232507,4,0.757,0
492,0.947,1,-8.941,1,0.0484,0.000184,0.877,0.0483,0.572,123.991,404517,4,0.81,1
493,0.767,7,-8.645,1,0.302,0.00666,0,0.0489,0.753,183.044,226800,4,0.858,0
494,0.819,1,-6.526,1,0.047,0.00161,0.906,0.12,0.0739,125.001,374040,4,0.8,1
495,0.981,0,-7.36,0,0.133,0.00999,0.714,0.669,0.338,135,341333,4,0.788,1
496,0.832,6,-6.879,0,0.0727,0.00955,0.883,0.0722,0.365,127.996,330281,4,0.834,1
497,0.811,4,-2.892,0,0.117,0.159,0.0026,0.0935,0.602,194.234,227867,4,0.92,0
498,0.631,7,-4.751,0,0.307,0.552,0,0.5,0.432,189.154,178213,4,0.754,0
499,0.849,1,-3.383,0,0.0828,0.497,2.05E-06,0.116,0.844,120.014,298773,4,0.851,0
500,0.9,2,-6.065,1,0.0415,0.0165,0.914,0.112,0.037,126.984,441260,4,0.724,1
501,0.771,5,-6.208,0,0.369,0.0889,0,0.362,0.867,181.13,143733,4,0.724,0
502,0.768,10,-10.589,0,0.0782,0.0168,0.939,0.114,0.26,133.993,308233,4,0.589,1
503,0.764,6,-9.231,0,0.0717,0.0014,0.857,0.0674,0.162,128.024,423750,4,0.744,1
504,0.6,1,-15.038,1,0.0495,0.0561,0.925,0.244,0.154,126.027,427625,4,0.592,1
505,0.66,8,-11.746,1,0.0602,0.0499,0.895,0.302,0.0627,131.997,467747,4,0.785,1
506,0.531,1,-10.674,0,0.0604,0.0112,0.937,0.116,0.285,125.003,410880,4,0.806,1
507,0.666,7,-9.683,1,0.241,0.0818,2.70E-05,0.311,0.663,190.054,194587,4,0.805,0
508,0.901,1,-8.407,1,0.0404,0.0134,0.738,0.0847,0.209,125.994,236690,4,0.625,1
509,0.938,9,-5.891,0,0.0502,0.00306,0.855,0.0896,0.755,127.007,371811,4,0.845,1
510,0.471,4,-9.934,0,0.0616,0.0967,0.0184,0.115,0.323,186.198,142000,4,0.585,0
511,0.466,6,-8.65,0,0.0857,0.239,6.24E-06,0.102,0.643,199.946,208600,4,0.735,0
512,0.961,10,-3.078,0,0.333,0.107,4.17E-05,0.0413,0.867,129.873,238760,5,0.612,0
513,0.863,7,-3.604,1,0.232,0.176,0,0.352,0.829,182.158,295560,4,0.828,0
514,0.568,8,-10.068,1,0.0673,0.000619,0.843,0.0981,0.415,126.022,380952,4,0.803,1
515,0.882,3,-4.721,1,0.371,0.165,0,0.0454,0.558,166.553,223553,4,0.518,0
516,0.57,7,-9.313,1,0.374,0.00267,0,0.0692,0.694,176.241,320172,4,0.819,0
517,0.956,8,-7.638,1,0.047,0.00405,0.935,0.113,0.0774,132.976,411521,4,0.586,1
518,0.542,1,-6.755,1,0.39,0.278,1.87E-05,0.609,0.734,171.945,153351,4,0.765,0
519,0.365,1,-7.024,1,0.0412,0.849,3.80E-06,0.186,0.802,170.488,239324,4,0.826,0
520,0.857,10,-11.852,0,0.0479,0.0595,0.909,0.105,0.111,129.994,369313,3,0.743,1
521,0.584,10,-8.349,0,0.242,0.202,0,0.157,0.51,184.99,181760,4,0.782,0
522,0.821,8,-2.83,0,0.0948,0.158,0,0.137,0.244,121.108,256163,4,0.384,0
523,0.889,7,-3.145,1,0.304,0.0345,0,0.26,0.682,202.186,214962,4,0.701,0
524,0.938,9,-7.418,1,0.0773,0.00248,0.885,0.496,0.171,125.006,439680,4,0.732,1
525,0.416,9,-6.823,0,0.0538,0.312,0,0.146,0.463,116.96,116560,4,0.894,0
526,0.735,1,-8.188,1,0.0584,0.00147,0.907,0.215,0.118,130.006,380308,4,0.754,1
527,0.726,10,-8.435,0,0.252,0.0208,0.276,0.129,0.616,192.24,221027,4,0.808,0
528,0.79,2,-11.434,1,0.0401,2.38E-05,0.835,0.113,0.0417,126.998,363069,4,0.745,1
529,0.906,0,-4.879,1,0.0481,0.0194,0,0.0569,0.572,135.955,314280,4,0.749,0
530,0.647,11,-7.076,0,0.0368,0.389,0,0.201,0.71,202.196,204387,4,0.737,0
531,0.576,6,-9.227,0,0.388,0.137,0,0.145,0.862,186.826,159480,3,0.503,0
532,0.841,6,-5.713,1,0.309,0.0633,3.68E-05,0.487,0.476,169.982,264547,4,0.724,0
533,0.539,1,-9.052,1,0.056,0.0488,0.896,0.0896,0.156,123.997,348387,4,0.738,1
534,0.952,6,-7.77,0,0.118,0.00079,0.919,0.107,0.154,128.003,348480,4,0.919,1
535,0.442,11,-8.106,0,0.285,0.151,0,0.189,0.757,162.058,259307,4,0.729,0
536,0.801,2,-5.809,1,0.0478,0.000316,0.912,0.0633,0.582,125.998,426809,4,0.805,1
537,0.765,5,-9.003,0,0.0414,0.00864,0.688,0.111,0.0836,127.005,559370,4,0.735,1
538,0.856,8,-6.472,1,0.0398,0.000238,0.905,0.0887,0.294,122.999,485854,4,0.66,1
539,0.595,1,-6.366,1,0.0391,0.00544,0,0.241,0.361,131.497,263773,4,0.76,0
540,0.711,7,-12.78,1,0.0458,0.14,0.92,0.109,0.0341,127.007,423307,4,0.616,1
